AAVE.USD,ADA.USD,ALGO.USD,APE.USD,APT.USD,ATOM.USD,AVAX.USD,AXS.USD,BCH.USD,BNB.USD,BTC.USD,CHZ.USD,CRV.USD,DASH.USD,DOGE.USD,DOT.USD,EGLD.USD,EOS.USD,ETC.USD,ETH.USD,FIL.USD,FLOW.USD,FTM.USD,GRT.USD,HBAR.USD,ICP.USD,IMX.USD,LDO.USD,LINK.USD,LRC.USD,LTC.USD,MANA.USD,MASK.USD,MATIC.USD,MKR.USD,NEAR.USD,NEO.USD,OP.USD,PAXG.USD,QNT.USD,SAND.USD,SNX.USD,SOL.USD,THETA.USD,TRX.USD,UNI.USD,VET.USD,XLM.USD,XTZ.USD,ZIL.USD
80.23,0.3573,0.249,5.1329,12.6042,12.543,17.5,9.82,133.65,303.9981,23472.7,0.134,1.031,72.69,0.0819,6.52,49.341,1.1674,21.1611,1640.07,6.67,1.19,0.4412,0.1564,0.0699,5.99,1.098,3.112,7.3347,0.3599,96.3,0.6465,4.052,1.2306,826.1739,2.324,13.064,2.75,1808.91,127.8,0.702,2.865,22.4777,1.164,0.0695,6.7707,0.0276,0.0874,1.168,0.0317
80.23,0.3572,0.249,5.1329,12.6042,12.516,17.47,9.82,133.65,303.9238,23470.51,0.134,1.031,72.69,0.0819,6.52,49.341,1.1665,21.1611,1639.75,6.67,1.19,0.4398,0.1564,0.0698,6.0,1.098,3.112,7.3347,0.3599,96.23,0.6465,4.029,1.2306,827.7733,2.327,13.04,2.75,1808.91,127.8,0.702,2.854,22.461,1.164,0.0695,6.7578,0.0276,0.0874,1.1704,0.0317
80.23,0.3579,0.25,5.1331,12.6042,12.524,17.46,9.82,133.98,304.1454,23480.46,0.1342,1.031,72.37,0.0819,6.52,49.353,1.1665,21.1611,1641.12,6.75,1.19,0.4397,0.1564,0.0698,6.0,1.098,3.112,7.3438,0.3607,96.4,0.6445,4.029,1.2318,835.2601,2.327,13.017,2.751,1808.91,127.8,0.6988,2.854,22.4286,1.164,0.0695,6.752,0.0276,0.0877,1.1704,0.0317
80.55,0.3584,0.25,5.1331,12.6028,12.54,17.47,9.82,133.98,304.3624,23498.2,0.1342,1.031,72.37,0.0819,6.53,49.353,1.1665,21.1727,1642.71,6.77,1.18,0.4403,0.1565,0.07,6.01,1.096,3.112,7.3497,0.3607,96.53,0.6469,4.029,1.2339,838.07,2.328,13.017,2.777,1808.91,127.8,0.6988,2.85,22.4739,1.164,0.0695,6.752,0.0277,0.0877,1.1737,0.0317
80.67,0.358,0.25,5.1329,12.6028,12.545,17.47,9.82,133.98,304.4285,23487.66,0.1342,1.031,72.37,0.0819,6.53,49.353,1.171,21.1536,1641.07,6.75,1.18,0.4392,0.1565,0.0699,6.02,1.091,3.112,7.345,0.3607,96.27,0.6469,4.029,1.2332,838.07,2.329,13.017,2.766,1808.91,128.0,0.6988,2.85,22.4739,1.167,0.0697,6.752,0.0277,0.0876,1.1737,0.0317
80.67,0.3605,0.251,5.14,12.734,12.585,17.56,9.86,134.56,305.3832,23716.93,0.1342,1.034,72.37,0.0822,6.56,49.489,1.1702,21.2739,1652.27,6.78,1.19,0.4438,0.1577,0.0702,6.04,1.089,3.134,7.3819,0.3607,96.8,0.6482,4.029,1.2404,839.9799,2.341,13.017,2.767,1808.91,128.4,0.7025,2.85,22.6311,1.174,0.0699,6.752,0.0279,0.0878,1.1738,0.0317
81.13,0.3616,0.252,5.1599,12.7626,12.588,17.59,9.95,134.9,305.9377,23806.78,0.1342,1.037,72.75,0.0823,6.57,49.614,1.1786,21.3188,1658.05,6.79,1.19,0.4476,0.1585,0.0706,6.06,1.109,3.155,7.4046,0.3648,97.0,0.653,4.051,1.2472,840.99,2.345,13.08,2.803,1808.91,128.6,0.7071,2.898,22.7402,1.178,0.0699,6.7881,0.0279,0.088,1.1797,0.0319
80.87,0.3619,0.252,5.1597,12.7615,12.609,17.6,9.95,134.9,305.7193,23791.25,0.1352,1.036,73.03,0.0823,6.59,49.586,1.1779,21.3586,1659.05,6.82,1.2,0.4471,0.1589,0.0707,6.07,1.11,3.153,7.3962,0.3648,97.15,0.6534,4.051,1.2469,839.0,2.348,13.074,2.801,1808.91,128.6,0.7086,2.898,22.7415,1.178,0.0698,6.7819,0.028,0.088,1.1797,0.0319
81.32,0.3623,0.253,5.1638,12.8639,12.636,17.69,9.94,135.04,305.9143,23772.97,0.1352,1.037,73.03,0.0823,6.59,49.561,1.1779,21.4166,1657.19,6.82,1.2,0.4482,0.1584,0.0705,6.08,1.107,3.138,7.399,0.3655,97.14,0.6542,4.051,1.2458,840.2399,2.359,13.074,2.794,1808.91,128.6,0.7086,2.892,22.7415,1.18,0.0698,6.793,0.0282,0.0882,1.1825,0.032
81.44,0.3633,0.253,5.1638,12.8761,12.672,17.69,9.94,135.04,305.9553,23763.34,0.1352,1.038,73.03,0.0824,6.59,49.561,1.1779,21.4166,1656.04,6.84,1.2,0.4493,0.1584,0.0707,6.11,1.105,3.15,7.4006,0.3662,97.39,0.655,4.051,1.249,842.7899,2.355,13.136,2.798,1808.91,128.7,0.7112,2.892,22.7502,1.184,0.0699,6.793,0.0282,0.0882,1.1878,0.032
81.26,0.3624,0.252,5.1638,12.8761,12.625,17.63,9.94,135.16,305.519,23737.71,0.1352,1.036,73.03,0.0822,6.56,49.438,1.1778,21.3883,1653.63,6.77,1.2,0.4492,0.1583,0.0704,6.09,1.104,3.15,7.3931,0.3662,97.34,0.6535,4.098,1.2495,842.7899,2.349,13.136,2.786,1808.91,128.9,0.7112,2.874,22.688,1.179,0.0698,6.7698,0.0281,0.0883,1.1878,0.032
81.26,0.3617,0.252,5.1334,12.9556,12.632,17.58,9.94,135.16,305.2404,23689.14,0.1352,1.036,73.03,0.0822,6.57,49.348,1.1762,21.3507,1651.14,6.79,1.2,0.4471,0.1578,0.0704,6.09,1.101,3.15,7.3955,0.3653,97.44,0.6535,4.098,1.2466,842.7899,2.345,13.136,2.794,1816.39,128.9,0.7112,2.869,22.6519,1.179,0.0698,6.7698,0.028,0.0883,1.182,0.0319
80.78,0.361,0.252,5.1334,12.8302,12.605,17.56,9.94,134.99,305.1449,23671.03,0.1352,1.036,73.03,0.0821,6.55,49.188,1.1762,21.3142,1650.41,6.77,1.2,0.4459,0.1575,0.0703,6.09,1.097,3.15,7.3826,0.3633,97.25,0.6535,4.098,1.2461,842.7899,2.341,12.974,2.778,1816.39,128.4,0.7112,2.869,22.6029,1.179,0.0699,6.7404,0.028,0.0881,1.182,0.0319
80.78,0.3613,0.252,5.1329,12.7905,12.585,17.57,9.94,134.99,305.0519,23685.58,0.1352,1.036,73.03,0.0821,6.55,49.267,1.173,21.3142,1649.62,6.77,1.2,0.4457,0.1574,0.0703,6.09,1.094,3.15,7.3764,0.3635,97.06,0.6535,4.055,1.2457,847.9497,2.341,12.974,2.78,1816.39,128.4,0.7065,2.858,22.5935,1.18,0.0698,6.741,0.0279,0.0881,1.182,0.0317
80.62,0.3613,0.252,5.133,12.8279,12.574,17.58,9.94,134.91,305.0451,23675.43,0.1352,1.036,73.03,0.0821,6.55,49.262,1.173,21.3142,1649.87,6.77,1.2,0.4454,0.1575,0.0703,6.09,1.091,3.15,7.3745,0.3635,97.03,0.6535,4.055,1.2454,842.7099,2.34,12.974,2.781,1816.39,128.4,0.7065,2.858,22.5935,1.18,0.0699,6.741,0.028,0.0881,1.179,0.0317
80.62,0.3613,0.252,5.1391,12.8279,12.601,17.58,9.94,134.91,305.0015,23701.53,0.1352,1.036,73.03,0.0822,6.54,49.202,1.173,21.3142,1650.93,6.77,1.19,0.4454,0.1575,0.0703,6.09,1.093,3.11,7.3745,0.3627,97.09,0.6535,4.055,1.2471,846.2594,2.34,12.974,2.783,1816.39,128.4,0.7065,2.842,22.5944,1.18,0.0698,6.741,0.0281,0.0881,1.1831,0.0318
80.82,0.3611,0.252,5.1391,12.8416,12.579,17.59,9.94,134.91,304.9735,23684.57,0.1352,1.029,72.95,0.0821,6.53,49.202,1.173,21.266,1649.71,6.77,1.2,0.4447,0.1572,0.0705,6.09,1.093,3.11,7.3725,0.3627,97.04,0.6509,4.055,1.2449,848.8599,2.34,12.977,2.785,1816.39,128.4,0.7065,2.836,22.5897,1.183,0.0698,6.741,0.0281,0.0881,1.1866,0.0318
80.82,0.3612,0.252,5.1329,12.8382,12.595,17.59,9.91,134.91,304.9302,23669.11,0.1352,1.029,72.95,0.082,6.53,49.202,1.173,21.266,1649.43,6.77,1.2,0.4445,0.1572,0.0704,6.09,1.093,3.11,7.3801,0.3633,97.04,0.6514,4.055,1.2456,849.0,2.338,12.977,2.774,1816.39,128.4,0.7065,2.852,22.575,1.183,0.0698,6.741,0.028,0.0881,1.1866,0.0318
80.82,0.3614,0.252,5.1329,12.8321,12.595,17.59,9.91,134.91,304.8535,23689.47,0.1352,1.033,72.95,0.0821,6.54,49.219,1.173,21.3073,1650.53,6.77,1.2,0.4457,0.158,0.0704,6.09,1.093,3.11,7.3801,0.3633,97.05,0.6514,4.055,1.2493,849.0003,2.344,12.977,2.774,1816.39,128.4,0.7065,2.852,22.575,1.183,0.0697,6.741,0.0281,0.0881,1.1866,0.0319
80.83,0.3614,0.252,5.1329,12.9068,12.597,17.62,9.91,134.91,304.7554,23694.0,0.1352,1.035,72.95,0.082,6.54,49.219,1.173,21.3073,1650.68,6.77,1.2,0.4456,0.158,0.0705,6.09,1.093,3.11,7.3801,0.3633,96.95,0.6514,4.055,1.2493,854.0359,2.337,12.977,2.774,1816.39,128.5,0.7065,2.852,22.6234,1.183,0.0697,6.741,0.0281,0.0881,1.1879,0.0319
80.83,0.361,0.252,5.1329,12.8773,12.601,17.63,9.91,134.91,304.7302,23675.0,0.1352,1.034,73.06,0.0821,6.54,49.239,1.1807,21.3073,1649.64,6.83,1.2,0.4458,0.1577,0.0705,6.07,1.089,3.122,7.3836,0.3633,96.94,0.6514,4.092,1.2476,854.0399,2.337,12.999,2.784,1816.39,128.2,0.7088,2.841,22.5911,1.187,0.0697,6.741,0.0282,0.0883,1.1879,0.0319
81.02,0.3613,0.252,5.1329,12.8773,12.593,17.61,9.91,134.91,304.6924,23681.28,0.1352,1.034,73.06,0.082,6.53,49.239,1.1807,21.3073,1649.87,6.8,1.2,0.4458,0.1578,0.0706,6.09,1.089,3.122,7.3723,0.3633,96.98,0.6506,4.131,1.2488,857.0199,2.335,12.999,2.773,1816.39,128.2,0.7088,2.841,22.5993,1.187,0.0698,6.741,0.0282,0.088,1.1879,0.0317
81.19,0.3619,0.253,5.1392,12.9,12.603,17.65,9.91,134.91,304.8787,23709.27,0.1352,1.034,73.06,0.0822,6.55,49.305,1.1807,21.3073,1652.04,6.83,1.2,0.4472,0.1582,0.0707,6.09,1.089,3.122,7.3968,0.3634,96.96,0.6506,4.131,1.2508,854.1004,2.344,12.999,2.786,1816.39,128.8,0.7088,2.841,22.6598,1.187,0.0697,6.741,0.0283,0.0884,1.1879,0.0317
81.19,0.3615,0.253,5.1392,12.8818,12.598,17.63,9.91,134.87,304.6445,23701.66,0.1352,1.036,73.06,0.0821,6.54,49.352,1.1807,21.2986,1651.59,6.83,1.2,0.4472,0.1583,0.0706,6.09,1.089,3.122,7.3968,0.3634,96.81,0.6511,4.131,1.2495,851.9005,2.344,12.999,2.786,1816.39,128.8,0.7088,2.841,22.6445,1.192,0.0698,6.741,0.0283,0.0884,1.1879,0.0317
81.31,0.3611,0.252,5.1392,12.8587,12.586,17.64,9.91,134.71,304.6445,23712.4,0.1352,1.036,73.06,0.082,6.53,49.302,1.1807,21.2816,1651.93,6.83,1.2,0.4462,0.1585,0.0705,6.07,1.089,3.102,7.3955,0.362,96.76,0.6511,4.131,1.2498,851.9005,2.339,12.999,2.786,1816.39,128.6,0.7088,2.841,22.6235,1.189,0.0696,6.7583,0.0281,0.0882,1.1879,0.0317
81.27,0.361,0.252,5.1329,12.8587,12.593,17.67,9.91,134.72,304.7749,23731.28,0.1352,1.036,73.06,0.082,6.53,49.302,1.1807,21.3098,1653.33,6.85,1.2,0.4464,0.1585,0.0706,6.07,1.095,3.102,7.3955,0.3624,96.95,0.6504,4.131,1.2507,851.9005,2.339,12.999,2.778,1816.39,128.6,0.7088,2.841,22.6112,1.189,0.0696,6.7583,0.0281,0.0882,1.1879,0.0317
81.58,0.361,0.252,5.1329,12.8351,12.604,17.67,9.91,135.04,305.1045,23749.33,0.1352,1.036,73.2,0.0822,6.54,49.302,1.1855,21.3098,1654.96,6.91,1.2,0.4482,0.1584,0.0706,6.07,1.099,3.102,7.4237,0.3624,96.96,0.6507,4.131,1.2529,851.9005,2.347,12.999,2.779,1816.39,128.6,0.7088,2.841,22.6966,1.192,0.0697,6.7583,0.0282,0.0882,1.1879,0.0317
81.64,0.362,0.253,5.1392,12.7832,12.604,17.68,9.91,134.79,305.1489,23756.17,0.1352,1.036,73.2,0.0821,6.55,49.358,1.1855,21.3098,1655.5,6.96,1.2,0.4481,0.1584,0.0709,6.07,1.099,3.102,7.4158,0.3639,96.91,0.6507,4.131,1.2511,851.9005,2.348,12.971,2.782,1816.39,129.0,0.7088,2.853,22.6841,1.193,0.0697,6.79,0.0283,0.0882,1.1879,0.0317
81.64,0.362,0.253,5.136,12.7631,12.622,17.69,9.91,134.79,305.2547,23775.84,0.1352,1.036,73.2,0.0822,6.55,49.358,1.1855,21.3098,1655.99,6.98,1.2,0.4482,0.1584,0.0708,6.07,1.091,3.111,7.4148,0.3649,96.84,0.6507,4.131,1.254,849.8199,2.348,12.971,2.789,1816.39,129.0,0.7108,2.853,22.6962,1.193,0.0698,6.79,0.0283,0.0884,1.1914,0.0317
81.64,0.3616,0.252,5.136,12.7631,12.619,17.65,9.91,134.8,305.1385,23718.24,0.1352,1.036,73.2,0.0823,6.55,49.213,1.1855,21.3143,1654.98,6.9,1.2,0.4482,0.1581,0.0707,6.12,1.091,3.099,7.3968,0.3649,96.94,0.6507,4.131,1.2499,843.9899,2.349,12.971,2.781,1816.39,129.0,0.7108,2.853,22.73,1.193,0.0697,6.8045,0.0282,0.0883,1.1914,0.0317
81.64,0.3622,0.252,5.136,12.7631,12.644,17.68,9.97,134.8,305.316,23743.25,0.1352,1.036,73.2,0.0824,6.55,49.123,1.1855,21.3175,1655.08,6.93,1.2,0.4491,0.1585,0.0707,6.13,1.091,3.099,7.4081,0.3649,96.78,0.6529,4.177,1.2524,843.9899,2.345,12.971,2.789,1816.73,129.0,0.7107,2.853,22.7329,1.193,0.0696,6.8137,0.0282,0.0883,1.1914,0.0317
81.64,0.3617,0.252,5.136,12.7631,12.638,17.67,9.97,134.8,305.2177,23753.41,0.1352,1.036,73.2,0.0824,6.54,49.123,1.1855,21.3175,1654.57,6.89,1.2,0.448,0.1586,0.0707,6.13,1.088,3.099,7.3941,0.3646,96.93,0.6529,4.19,1.2517,843.9899,2.345,12.971,2.784,1816.73,129.0,0.7107,2.853,22.7024,1.193,0.0697,6.8137,0.0281,0.0883,1.1914,0.0317
81.64,0.3616,0.252,5.136,12.7631,12.627,17.67,9.97,134.8,304.9347,23726.47,0.1352,1.036,73.2,0.0824,6.54,49.123,1.1855,21.3175,1653.46,6.87,1.2,0.4481,0.1586,0.0707,6.13,1.091,3.089,7.3891,0.3646,97.14,0.6515,4.145,1.2528,843.9644,2.342,12.992,2.772,1816.73,128.8,0.7107,2.858,22.6851,1.193,0.0697,6.8151,0.0281,0.0883,1.1914,0.0317
81.64,0.3617,0.253,5.1412,12.785,12.627,17.66,9.97,134.99,304.8339,23718.47,0.1352,1.036,73.44,0.0824,6.54,49.315,1.1855,21.3029,1654.17,6.87,1.2,0.4482,0.1581,0.0707,6.13,1.091,3.092,7.3898,0.3634,96.94,0.6515,4.145,1.2516,842.0601,2.342,12.933,2.772,1816.73,128.7,0.7107,2.863,22.6893,1.193,0.0697,6.8249,0.0281,0.0883,1.1914,0.0318
81.64,0.3617,0.253,5.15,12.9047,12.65,17.66,9.97,135.43,304.9935,23750.0,0.1352,1.036,73.44,0.0824,6.54,49.315,1.1855,21.3165,1654.88,6.9,1.2,0.4499,0.1581,0.0707,6.13,1.088,3.092,7.4158,0.3634,97.0,0.6515,4.145,1.252,845.0899,2.349,12.933,2.787,1816.73,128.7,0.7107,2.863,22.7431,1.198,0.0696,6.8249,0.0282,0.0883,1.1947,0.0318
81.64,0.3615,0.253,5.1705,12.8837,12.649,17.69,9.97,135.55,304.4145,23723.76,0.1352,1.036,73.37,0.0825,6.55,49.235,1.1855,21.3165,1653.18,6.9,1.2,0.4494,0.158,0.0707,6.13,1.088,3.086,7.4067,0.3634,97.13,0.6515,4.145,1.2524,845.0899,2.346,12.933,2.784,1816.73,128.7,0.7107,2.863,22.7188,1.198,0.0697,6.8145,0.0282,0.0884,1.1947,0.0319
81.64,0.3614,0.253,5.1705,12.8837,12.649,17.7,9.97,135.04,304.4165,23724.05,0.1352,1.036,73.37,0.0825,6.55,49.235,1.1855,21.3165,1653.18,6.9,1.2,0.4494,0.158,0.0706,6.13,1.088,3.086,7.4026,0.3634,97.1,0.6515,4.145,1.2513,845.0899,2.346,13.127,2.794,1816.73,128.7,0.7107,2.847,22.747,1.193,0.0697,6.803,0.0282,0.0884,1.1923,0.0319
81.32,0.3617,0.253,5.1778,12.8837,12.649,17.7,9.97,135.04,304.2645,23720.45,0.1352,1.04,73.37,0.0826,6.55,49.235,1.1855,21.3165,1653.66,6.9,1.2,0.4503,0.158,0.0706,6.13,1.087,3.103,7.4139,0.3634,97.16,0.6515,4.145,1.2506,854.0923,2.348,13.127,2.794,1816.73,128.7,0.7107,2.847,22.7674,1.193,0.0698,6.803,0.0283,0.0884,1.1923,0.0319
81.51,0.3608,0.253,5.1859,12.8451,12.615,17.69,9.97,135.37,304.0794,23714.28,0.1352,1.041,73.37,0.0824,6.55,49.235,1.1814,21.3182,1653.43,6.9,1.2,0.4503,0.1581,0.0707,6.13,1.087,3.079,7.4098,0.3634,97.23,0.6515,4.145,1.251,857.1199,2.342,13.084,2.794,1819.0,128.7,0.7085,2.847,22.74,1.193,0.0696,6.803,0.0283,0.0884,1.1923,0.0319
81.51,0.3608,0.252,5.19,12.8451,12.611,17.68,9.97,135.37,303.8147,23702.93,0.1352,1.044,73.37,0.0824,6.54,49.276,1.1814,21.3182,1652.06,6.9,1.2,0.4495,0.1576,0.0707,6.13,1.087,3.079,7.3967,0.3634,97.08,0.6515,4.145,1.2478,857.1199,2.339,13.084,2.784,1819.0,128.7,0.7085,2.847,22.7038,1.193,0.0696,6.7865,0.0283,0.0884,1.1923,0.0319
81.09,0.3608,0.253,5.1971,12.8451,12.626,17.7,9.97,135.09,303.94,23725.72,0.1352,1.044,73.37,0.0823,6.54,49.27,1.1814,21.3182,1653.25,6.9,1.2,0.4516,0.1578,0.0706,6.13,1.087,3.079,7.4005,0.3634,97.1,0.6515,4.145,1.2481,852.019,2.34,13.084,2.782,1819.0,128.7,0.7085,2.847,22.7483,1.193,0.0696,6.7865,0.0283,0.0884,1.1923,0.0319
81.09,0.3604,0.253,5.1971,12.8451,12.623,17.7,9.97,135.09,303.9018,23707.16,0.1352,1.044,73.64,0.0823,6.56,49.27,1.1814,21.3182,1651.36,6.88,1.2,0.4494,0.1578,0.0706,6.13,1.087,3.079,7.3952,0.3634,97.26,0.6515,4.145,1.2489,850.1801,2.34,13.084,2.78,1823.09,128.7,0.7085,2.847,22.7208,1.193,0.0696,6.7847,0.0283,0.0884,1.1923,0.032
81.09,0.3605,0.253,5.1971,12.8278,12.609,17.7,9.97,134.96,303.8485,23720.01,0.1352,1.044,73.4,0.0824,6.56,49.27,1.1814,21.3111,1651.57,6.86,1.2,0.4501,0.1578,0.0705,6.13,1.093,3.078,7.4069,0.3634,97.26,0.6515,4.145,1.2486,852.1479,2.34,13.084,2.78,1823.04,128.7,0.7085,2.844,22.7388,1.193,0.0696,6.7847,0.0284,0.0884,1.1923,0.032
80.94,0.3601,0.252,5.1861,12.8203,12.609,17.68,9.97,135.0,303.5471,23718.89,0.1352,1.043,73.24,0.0824,6.54,49.254,1.1814,21.3111,1651.16,6.86,1.2,0.4508,0.1578,0.0705,6.13,1.093,3.078,7.3914,0.3634,97.26,0.6525,4.145,1.2454,850.1016,2.338,13.084,2.778,1823.04,128.7,0.7085,2.844,22.7388,1.193,0.0696,6.7847,0.0284,0.0884,1.1923,0.032
80.97,0.3594,0.252,5.1861,12.8203,12.609,17.68,9.97,134.9,303.192,23727.35,0.1352,1.04,73.24,0.0824,6.54,49.254,1.1845,21.2795,1652.95,6.83,1.2,0.4498,0.1578,0.0702,6.06,1.096,3.063,7.3897,0.3634,97.29,0.6513,4.115,1.2453,853.0998,2.334,13.108,2.776,1823.04,128.7,0.7085,2.832,22.6762,1.186,0.0696,6.7847,0.0283,0.0884,1.1923,0.032
80.97,0.3605,0.252,5.1861,12.8203,12.609,17.68,9.97,134.9,303.8706,23740.21,0.1348,1.04,73.24,0.0824,6.54,49.266,1.1845,21.3173,1653.84,6.83,1.2,0.4521,0.1581,0.0705,6.06,1.085,3.063,7.4188,0.3634,97.29,0.6513,4.115,1.249,851.0347,2.34,13.108,2.788,1823.04,128.6,0.7085,2.832,22.725,1.186,0.0696,6.7847,0.0285,0.0884,1.1937,0.032
81.48,0.3609,0.251,5.1928,12.8846,12.641,17.7,9.95,135.0,304.0147,23777.26,0.1348,1.038,73.47,0.0824,6.54,49.266,1.1837,21.3054,1654.52,6.87,1.18,0.4536,0.1586,0.0705,6.1,1.088,3.078,7.4192,0.3634,97.53,0.6548,4.112,1.2512,849.3403,2.341,13.128,2.788,1823.04,128.4,0.7062,2.863,22.7619,1.188,0.0696,6.7827,0.0284,0.0882,1.1909,0.0319
81.42,0.3605,0.252,5.1928,12.8846,12.644,17.69,9.95,135.0,303.8578,23764.51,0.1348,1.038,73.47,0.0824,6.54,49.266,1.1837,21.3054,1654.03,6.87,1.18,0.4557,0.1584,0.0704,6.11,1.092,3.078,7.4057,0.3634,97.39,0.6548,4.112,1.2511,849.3403,2.342,13.128,2.784,1823.04,128.4,0.7071,2.881,22.7225,1.188,0.0696,6.7827,0.0285,0.0882,1.1923,0.0319
81.42,0.3605,0.252,5.1764,12.9683,12.659,17.69,9.95,135.09,303.9718,23775.24,0.1348,1.044,73.47,0.0825,6.54,49.266,1.1837,21.3284,1655.74,6.9,1.18,0.4561,0.1588,0.0705,6.11,1.092,3.078,7.4057,0.3634,97.39,0.6553,4.112,1.2535,855.46,2.34,13.128,2.796,1823.04,128.8,0.7071,2.881,22.7619,1.188,0.0696,6.7827,0.0286,0.0882,1.1937,0.032
81.64,0.361,0.252,5.1764,12.8527,12.659,17.7,9.95,135.09,303.7523,23733.43,0.1348,1.044,73.47,0.0824,6.55,49.214,1.1837,21.3153,1653.26,6.9,1.2,0.4585,0.1588,0.0705,6.11,1.092,3.078,7.4057,0.3634,97.39,0.6555,4.112,1.2501,855.46,2.339,13.128,2.791,1823.04,128.8,0.7071,2.909,22.7719,1.185,0.0696,6.7827,0.0284,0.0882,1.1952,0.032
81.64,0.3613,0.252,5.186,12.8527,12.659,17.68,9.95,135.09,303.9323,23744.24,0.1348,1.043,73.47,0.0823,6.55,49.114,1.1837,21.3153,1653.93,6.9,1.2,0.4556,0.1585,0.0705,6.11,1.092,3.078,7.4057,0.3634,97.39,0.6554,4.112,1.2514,855.46,2.339,13.128,2.789,1823.04,128.8,0.7071,2.934,22.8124,1.185,0.0698,6.7827,0.0284,0.0882,1.1952,0.032
81.73,0.3613,0.252,5.186,12.8527,12.656,17.72,9.95,135.09,304.02,23761.24,0.1348,1.043,73.47,0.0823,6.55,49.075,1.1837,21.3153,1655.14,6.9,1.2,0.4564,0.1585,0.0706,6.13,1.089,3.078,7.4057,0.3634,97.74,0.6561,4.112,1.2528,865.2862,2.341,13.097,2.796,1823.04,128.8,0.7071,2.94,22.933,1.185,0.0698,6.7827,0.0285,0.0883,1.1952,0.032
81.75,0.3614,0.252,5.186,12.8527,12.656,17.7,9.95,135.09,304.1634,23757.48,0.1348,1.042,73.47,0.0823,6.55,49.057,1.1837,21.3153,1654.25,6.9,1.2,0.4562,0.1591,0.0706,6.16,1.089,3.078,7.4057,0.3634,97.59,0.6561,4.112,1.2514,869.8035,2.341,13.097,2.793,1823.04,129.6,0.7071,2.925,22.8805,1.185,0.0698,6.7827,0.0285,0.0883,1.19,0.032
81.75,0.3613,0.252,5.186,12.9368,12.662,17.71,9.95,135.09,304.2291,23759.1,0.1348,1.042,73.47,0.0823,6.56,48.963,1.1837,21.3153,1653.91,6.9,1.2,0.4574,0.1591,0.0705,6.16,1.089,3.078,7.4057,0.3634,97.78,0.6563,4.112,1.251,873.2795,2.34,13.097,2.793,1823.04,129.6,0.7071,2.942,22.8691,1.185,0.0698,6.7827,0.0285,0.0883,1.19,0.032
82.06,0.363,0.253,5.2063,12.9513,12.709,17.8,10.0,135.09,305.0573,23943.1,0.1348,1.051,73.47,0.0828,6.58,49.0,1.1837,21.4147,1661.98,6.94,1.2,0.459,0.1598,0.071,6.19,1.087,3.083,7.4526,0.3662,98.13,0.6614,4.112,1.2568,868.8897,2.353,13.177,2.822,1823.04,129.6,0.7071,2.935,22.88,1.185,0.0698,6.8257,0.0285,0.0885,1.1974,0.0322
81.92,0.3626,0.253,5.2076,12.9659,12.673,17.74,10.0,135.19,304.8807,23869.21,0.1358,1.047,73.73,0.0828,6.58,49.065,1.1837,21.3805,1658.8,6.94,1.2,0.459,0.1594,0.071,6.21,1.087,3.099,7.4288,0.3662,97.94,0.6586,4.112,1.2551,871.3901,2.343,13.177,2.802,1823.04,129.6,0.7117,2.932,22.8608,1.185,0.0699,6.8258,0.0285,0.0885,1.1974,0.0321
81.92,0.3619,0.252,5.2076,12.9659,12.661,17.74,10.0,135.19,304.6149,23843.39,0.1355,1.049,73.73,0.0828,6.58,49.007,1.1837,21.3142,1657.58,7.08,1.2,0.4563,0.1589,0.071,6.21,1.087,3.099,7.4192,0.3662,97.66,0.6585,4.112,1.2529,874.9899,2.348,13.15,2.802,1823.04,129.6,0.7117,2.934,22.8851,1.185,0.0699,6.8258,0.0285,0.0885,1.1974,0.0321
81.92,0.3614,0.253,5.1713,12.8903,12.684,17.74,10.0,135.19,304.4144,23828.76,0.1355,1.049,73.73,0.0825,6.56,49.007,1.1895,21.3282,1657.54,7.01,1.2,0.4559,0.1588,0.071,6.21,1.085,3.11,7.4241,0.3662,97.54,0.6589,4.126,1.2525,877.7799,2.348,13.088,2.798,1823.04,129.6,0.7117,2.934,22.8361,1.185,0.0698,6.8258,0.0286,0.0885,1.1974,0.0321
81.83,0.3616,0.253,5.175,12.8944,12.71,17.74,10.02,135.24,304.547,23854.88,0.1355,1.051,73.73,0.0825,6.56,49.007,1.1895,21.3282,1658.82,7.0,1.2,0.4594,0.1588,0.071,6.21,1.085,3.119,7.4339,0.3662,97.54,0.659,4.126,1.2551,880.4762,2.343,13.088,2.798,1823.04,129.6,0.7117,2.929,22.8666,1.185,0.0698,6.8258,0.0286,0.0885,1.1974,0.0321
81.83,0.3614,0.253,5.175,12.9,12.706,17.76,10.02,135.05,304.6793,23830.16,0.1355,1.054,73.73,0.0825,6.55,49.007,1.1895,21.3282,1657.26,7.01,1.2,0.4587,0.1591,0.071,6.21,1.087,3.119,7.4276,0.3662,97.54,0.6593,4.108,1.2536,882.4583,2.343,13.15,2.8,1823.04,129.6,0.7117,2.949,22.83,1.185,0.0698,6.8258,0.0285,0.0885,1.1974,0.0321
